Direction,Year,Date,Country,Product,Transport_mode,Measure,Value
Imports,2015,02/06/2015,Australia,All,All,$,21000000
Imports,2015,03/06/2015,Australia,All,All,$,20000000
Imports,2015,04/06/2015,Australia,All,All,$,22000000
Imports,2015,05/06/2015,Australia,All,All,$,37000000
Imports,2015,06/06/2015,Australia,All,All,$,3000000
Imports,2015,07/06/2015,Australia,All,All,$,1000000
Imports,2015,08/06/2015,Australia,All,All,$,20000000
Imports,2015,09/06/2015,Australia,All,All,$,18000000
Imports,2015,10/06/2015,Australia,All,All,$,20000000
Imports,2015,11/06/2015,Australia,All,All,$,27000000
Imports,2015,12/06/2015,Australia,All,All,$,25000000
Imports,2015,13/06/2015,Australia,All,All,$,2000000
Imports,2015,14/06/2015,Australia,All,All,$,2000000
Imports,2015,15/06/2015,Australia,All,All,$,22000000
Imports,2015,16/06/2015,Australia,All,All,$,23000000
Imports,2015,17/06/2015,Australia,All,All,$,33000000
Imports,2015,18/06/2015,Australia,All,All,$,20000000
Imports,2015,19/06/2015,Australia,All,All,$,23000000
Imports,2015,20/06/2015,Australia,All,All,$,2000000
Imports,2015,21/06/2015,Australia,All,All,$,2000000
Imports,2015,22/06/2015,Australia,All,All,$,29000000
Imports,2015,23/06/2015,Australia,All,All,$,25000000
Imports,2015,24/06/2015,Australia,All,All,$,20000000
Imports,2015,25/06/2015,Australia,All,All,$,24000000
Imports,2015,26/06/2015,Australia,All,All,$,19000000
Imports,2015,27/06/2015,Australia,All,All,$,2000000
Imports,2015,28/06/2015,Australia,All,All,$,3000000
Imports,2015,29/06/2015,Australia,All,All,$,21000000
Imports,2015,30/06/2015,Australia,All,All,$,17000000
Imports,2015,01/07/2015,Australia,All,All,$,37000000
Imports,2016,30/01/2016,Australia,All,All,$,4000000
Imports,2016,31/01/2016,Australia,All,All,$,7000000
Imports,2016,01/02/2016,Australia,All,All,$,8000000
Imports,2016,02/02/2016,Australia,All,All,$,35000000
Imports,2016,03/02/2016,Australia,All,All,$,36000000
Imports,2016,04/02/2016,Australia,All,All,$,34000000
Imports,2016,05/02/2016,Australia,All,All,$,23000000
Imports,2016,06/02/2016,Australia,All,All,$,5000000
Imports,2016,07/02/2016,Australia,All,All,$,3000000
Imports,2016,08/02/2016,Australia,All,All,$,4000000
Imports,2016,09/02/2016,Australia,All,All,$,23000000
Imports,2016,10/02/2016,Australia,All,All,$,36000000
Imports,2016,11/02/2016,Australia,All,All,$,36000000
Imports,2016,12/02/2016,Australia,All,All,$,25000000
Imports,2016,13/02/2016,Australia,All,All,$,10000000
Imports,2016,14/02/2016,Australia,All,All,$,4000000
Imports,2016,15/02/2016,Australia,All,All,$,23000000
Imports,2016,16/02/2016,Australia,All,All,$,34000000
Imports,2016,17/02/2016,Australia,All,All,$,33000000
Imports,2016,18/02/2016,Australia,All,All,$,34000000
Imports,2016,19/02/2016,Australia,All,All,$,22000000
Imports,2016,20/02/2016,Australia,All,All,$,5000000
Imports,2016,21/02/2016,Australia,All,All,$,4000000
Imports,2016,22/02/2016,Australia,All,All,$,17000000
Imports,2016,23/02/2016,Australia,All,All,$,19000000
Imports,2016,24/02/2016,Australia,All,All,$,28000000
Imports,2016,25/02/2016,Australia,All,All,$,26000000
Imports,2016,26/02/2016,Australia,All,All,$,32000000
Imports,2016,27/02/2016,Australia,All,All,$,4000000
Imports,2016,28/02/2016,Australia,All,All,$,4000000
Imports,2016,29/02/2016,Australia,All,All,$,18000000
Imports,2016,01/03/2016,Australia,All,All,$,31000000
Imports,2016,02/03/2016,Australia,All,All,$,23000000
Imports,2016,03/03/2016,Australia,All,All,$,22000000
Imports,2016,04/03/2016,Australia,All,All,$,21000000
Imports,2016,05/03/2016,Australia,All,All,$,3000000
Imports,2016,06/03/2016,Australia,All,All,$,2000000
Imports,2016,07/03/2016,Australia,All,All,$,36000000
Imports,2016,08/03/2016,Australia,All,All,$,20000000
Imports,2016,09/03/2016,Australia,All,All,$,21000000
Imports,2016,10/03/2016,Australia,All,All,$,28000000
Imports,2016,11/03/2016,Australia,All,All,$,31000000
Imports,2016,12/03/2016,Australia,All,All,$,2000000
Imports,2016,13/03/2016,Australia,All,All,$,3000000
Imports,2016,14/03/2016,Australia,All,All,$,19000000
Imports,2016,15/03/2016,Australia,All,All,$,18000000
Imports,2016,16/03/2016,Australia,All,All,$,27000000
Imports,2016,17/03/2016,Australia,All,All,$,26000000
Imports,2016,18/03/2016,Australia,All,All,$,22000000
Imports,2016,19/03/2016,Australia,All,All,$,2000000
Imports,2016,20/03/2016,Australia,All,All,$,3000000
Imports,2016,21/03/2016,Australia,All,All,$,14000000
Imports,2016,22/03/2016,Australia,All,All,$,25000000
Imports,2016,23/03/2016,Australia,All,All,$,24000000
Imports,2016,24/03/2016,Australia,All,All,$,35000000
Imports,2016,25/03/2016,Australia,All,All,$,2000000
Imports,2016,26/03/2016,Australia,All,All,$,5000000
Imports,2016,27/03/2016,Australia,All,All,$,4000000
Imports,2016,28/03/2016,Australia,All,All,$,2000000
Imports,2016,29/03/2016,Australia,All,All,$,38000000
Imports,2016,30/03/2016,Australia,All,All,$,28000000
Imports,2016,31/03/2016,Australia,All,All,$,33000000
Imports,2016,01/04/2016,Australia,All,All,$,44000000
Imports,2016,02/04/2016,Australia,All,All,$,2000000
Imports,2016,03/04/2016,Australia,All,All,$,4000000
Imports,2016,04/04/2016,Australia,All,All,$,23000000
Imports,2016,05/04/2016,Australia,All,All,$,24000000
Imports,2016,06/04/2016,Australia,All,All,$,19000000
Imports,2016,07/04/2016,Australia,All,All,$,27000000
Imports,2016,08/04/2016,Australia,All,All,$,22000000
Imports,2016,09/04/2016,Australia,All,All,$,2000000
Imports,2016,10/04/2016,Australia,All,All,$,1000000
Imports,2016,11/04/2016,Australia,All,All,$,16000000
Imports,2016,12/04/2016,Australia,All,All,$,19000000
Imports,2016,13/04/2016,Australia,All,All,$,22000000
Imports,2016,14/04/2016,Australia,All,All,$,26000000
Imports,2016,15/04/2016,Australia,All,All,$,20000000
Imports,2016,16/04/2016,Australia,All,All,$,2000000
Imports,2016,17/04/2016,Australia,All,All,$,1000000
Imports,2016,18/04/2016,Australia,All,All,$,21000000
Imports,2016,19/04/2016,Australia,All,All,$,21000000
Imports,2016,20/04/2016,Australia,All,All,$,18000000
Imports,2016,21/04/2016,Australia,All,All,$,37000000
Imports,2016,22/04/2016,Australia,All,All,$,22000000
Imports,2016,23/04/2016,Australia,All,All,$,2000000
Imports,2016,24/04/2016,Australia,All,All,$,4000000
Imports,2016,25/04/2016,Australia,All,All,$,3000000
Imports,2016,26/04/2016,Australia,All,All,$,26000000
Imports,2016,27/04/2016,Australia,All,All,$,28000000
Imports,2016,28/04/2016,Australia,All,All,$,27000000
Imports,2016,29/04/2016,Australia,All,All,$,19000000
Imports,2016,30/04/2016,Australia,All,All,$,3000000
Imports,2016,01/05/2016,Australia,All,All,$,6000000
Imports,2016,02/05/2016,Australia,All,All,$,18000000
Imports,2016,03/05/2016,Australia,All,All,$,24000000
Imports,2016,04/05/2016,Australia,All,All,$,21000000
Imports,2016,05/05/2016,Australia,All,All,$,21000000
Imports,2016,06/05/2016,Australia,All,All,$,28000000
Imports,2016,07/05/2016,Australia,All,All,$,2000000
Imports,2016,08/05/2016,Australia,All,All,$,1000000
Imports,2016,09/05/2016,Australia,All,All,$,17000000
Imports,2016,10/05/2016,Australia,All,All,$,24000000
Imports,2016,11/05/2016,Australia,All,All,$,18000000
Imports,2016,12/05/2016,Australia,All,All,$,27000000
Imports,2016,13/05/2016,Australia,All,All,$,20000000
Imports,2016,14/05/2016,Australia,All,All,$,3000000
Imports,2016,15/05/2016,Australia,All,All,$,2000000
Imports,2016,16/05/2016,Australia,All,All,$,18000000
Imports,2016,17/05/2016,Australia,All,All,$,20000000
Imports,2016,18/05/2016,Australia,All,All,$,22000000
Imports,2016,19/05/2016,Australia,All,All,$,31000000
Imports,2016,20/05/2016,Australia,All,All,$,27000000
Imports,2016,21/05/2016,Australia,All,All,$,3000000
Imports,2016,22/05/2016,Australia,All,All,$,2000000
Imports,2016,23/05/2016,Australia,All,All,$,28000000
Imports,2016,24/05/2016,Australia,All,All,$,20000000
Imports,2016,25/05/2016,Australia,All,All,$,19000000
Imports,2016,26/05/2016,Australia,All,All,$,23000000
Imports,2016,27/05/2016,Australia,All,All,$,19000000
Imports,2016,28/05/2016,Australia,All,All,$,2000000
Imports,2016,29/05/2016,Australia,All,All,$,1000000
Imports,2016,30/05/2016,Australia,All,All,$,17000000
Imports,2016,31/05/2016,Australia,All,All,$,15000000
Imports,2016,01/06/2016,Australia,All,All,$,26000000
Imports,2016,02/06/2016,Australia,All,All,$,35000000
Imports,2016,03/06/2016,Australia,All,All,$,27000000
Imports,2016,04/06/2016,Australia,All,All,$,2000000
Imports,2016,05/06/2016,Australia,All,All,$,1000000
Imports,2016,06/06/2016,Australia,All,All,$,2000000
Imports,2016,07/06/2016,Australia,All,All,$,23000000
Imports,2016,08/06/2016,Australia,All,All,$,27000000
Imports,2016,09/06/2016,Australia,All,All,$,32000000
Imports,2016,10/06/2016,Australia,All,All,$,34000000
Imports,2016,11/06/2016,Australia,All,All,$,3000000
Imports,2016,12/06/2016,Australia,All,All,$,1000000
Imports,2016,13/06/2016,Australia,All,All,$,12000000
Imports,2016,14/06/2016,Australia,All,All,$,19000000
Imports,2016,15/06/2016,Australia,All,All,$,21000000
Imports,2016,16/06/2016,Australia,All,All,$,25000000
Imports,2016,17/06/2016,Australia,All,All,$,21000000
Imports,2016,18/06/2016,Australia,All,All,$,3000000
Imports,2016,19/06/2016,Australia,All,All,$,1000000
Imports,2016,20/06/2016,Australia,All,All,$,20000000
Imports,2016,21/06/2016,Australia,All,All,$,21000000
Imports,2016,22/06/2016,Australia,All,All,$,22000000
Imports,2016,23/06/2016,Australia,All,All,$,20000000
Imports,2016,24/06/2016,Australia,All,All,$,41000000
Imports,2016,25/06/2016,Australia,All,All,$,9000000
Imports,2016,26/06/2016,Australia,All,All,$,2000000
Imports,2016,27/06/2016,Australia,All,All,$,15000000
Imports,2016,28/06/2016,Australia,All,All,$,23000000
Imports,2016,29/06/2016,Australia,All,All,$,26000000
Imports,2017,04/02/2017,Australia,All,All,$,2000000
Imports,2017,05/02/2017,Australia,All,All,$,1000000
Imports,2017,06/02/2017,Australia,All,All,$,2000000
Imports,2017,07/02/2017,Australia,All,All,$,23000000
Imports,2017,08/02/2017,Australia,All,All,$,45000000
Imports,2017,09/02/2017,Australia,All,All,$,23000000
Imports,2017,10/02/2017,Australia,All,All,$,29000000
Imports,2017,11/02/2017,Australia,All,All,$,2000000
Imports,2017,12/02/2017,Australia,All,All,$,1000000
Imports,2017,13/02/2017,Australia,All,All,$,19000000
Imports,2017,14/02/2017,Australia,All,All,$,27000000
Imports,2017,15/02/2017,Australia,All,All,$,18000000
Imports,2017,16/02/2017,Australia,All,All,$,35000000
Imports,2017,17/02/2017,Australia,All,All,$,21000000
Imports,2017,18/02/2017,Australia,All,All,$,2000000
Imports,2017,19/02/2017,Australia,All,All,$,1000000
Imports,2017,20/02/2017,Australia,All,All,$,32000000
Imports,2017,21/02/2017,Australia,All,All,$,30000000
Imports,2017,22/02/2017,Australia,All,All,$,22000000
Imports,2017,23/02/2017,Australia,All,All,$,26000000
Imports,2017,24/02/2017,Australia,All,All,$,26000000
Imports,2017,25/02/2017,Australia,All,All,$,9000000
Imports,2017,26/02/2017,Australia,All,All,$,1000000
Imports,2017,27/02/2017,Australia,All,All,$,21000000
Imports,2017,28/02/2017,Australia,All,All,$,30000000
Imports,2017,01/03/2017,Australia,All,All,$,22000000
Imports,2017,02/03/2017,Australia,All,All,$,22000000
Imports,2017,03/03/2017,Australia,All,All,$,22000000
Imports,2017,04/03/2017,Australia,All,All,$,2000000
Imports,2017,05/03/2017,Australia,All,All,$,5000000
Imports,2017,06/03/2017,Australia,All,All,$,22000000
Imports,2017,07/03/2017,Australia,All,All,$,23000000
Imports,2017,08/03/2017,Australia,All,All,$,23000000
Imports,2017,09/03/2017,Australia,All,All,$,22000000
Imports,2017,10/03/2017,Australia,All,All,$,23000000
Imports,2017,11/03/2017,Australia,All,All,$,2000000
Imports,2017,12/03/2017,Australia,All,All,$,2000000
Imports,2017,13/03/2017,Australia,All,All,$,22000000
Imports,2017,14/03/2017,Australia,All,All,$,28000000
Imports,2017,15/03/2017,Australia,All,All,$,37000000
Imports,2017,16/03/2017,Australia,All,All,$,25000000
Imports,2017,17/03/2017,Australia,All,All,$,25000000
Imports,2017,18/03/2017,Australia,All,All,$,1000000
Imports,2017,19/03/2017,Australia,All,All,$,1000000
Imports,2017,20/03/2017,Australia,All,All,$,18000000
Imports,2017,21/03/2017,Australia,All,All,$,34000000
Imports,2017,22/03/2017,Australia,All,All,$,26000000
Imports,2017,23/03/2017,Australia,All,All,$,36000000
Imports,2017,24/03/2017,Australia,All,All,$,28000000
Imports,2017,25/03/2017,Australia,All,All,$,2000000
Imports,2017,26/03/2017,Australia,All,All,$,2000000
Imports,2017,27/03/2017,Australia,All,All,$,20000000
Imports,2017,28/03/2017,Australia,All,All,$,21000000
Imports,2017,29/03/2017,Australia,All,All,$,24000000
Imports,2017,30/03/2017,Australia,All,All,$,30000000
Imports,2017,31/03/2017,Australia,All,All,$,21000000
Imports,2017,01/04/2017,Australia,All,All,$,5000000
Imports,2017,02/04/2017,Australia,All,All,$,1000000
Imports,2017,03/04/2017,Australia,All,All,$,28000000
Imports,2017,04/04/2017,Australia,All,All,$,27000000
Imports,2017,05/04/2017,Australia,All,All,$,21000000
Imports,2017,06/04/2017,Australia,All,All,$,20000000
Imports,2017,07/04/2017,Australia,All,All,$,27000000
Imports,2017,08/04/2017,Australia,All,All,$,3000000
Imports,2017,09/04/2017,Australia,All,All,$,2000000
Imports,2017,10/04/2017,Australia,All,All,$,23000000
Imports,2017,11/04/2017,Australia,All,All,$,30000000
Imports,2017,12/04/2017,Australia,All,All,$,32000000
Imports,2017,13/04/2017,Australia,All,All,$,46000000
Imports,2017,14/04/2017,Australia,All,All,$,2000000
Imports,2017,15/04/2017,Australia,All,All,$,1000000
Imports,2017,16/04/2017,Australia,All,All,$,1000000
Imports,2017,17/04/2017,Australia,All,All,$,2000000
Imports,2017,18/04/2017,Australia,All,All,$,35000000
Imports,2017,19/04/2017,Australia,All,All,$,33000000
Imports,2017,20/04/2017,Australia,All,All,$,24000000
Imports,2017,21/04/2017,Australia,All,All,$,34000000
Imports,2017,22/04/2017,Australia,All,All,$,1000000
Imports,2017,23/04/2017,Australia,All,All,$,3000000
Imports,2017,24/04/2017,Australia,All,All,$,22000000
Imports,2017,25/04/2017,Australia,All,All,$,2000000
Imports,2017,26/04/2017,Australia,All,All,$,21000000
Imports,2017,27/04/2017,Australia,All,All,$,23000000
Imports,2017,28/04/2017,Australia,All,All,$,25000000
Imports,2017,29/04/2017,Australia,All,All,$,2000000
Imports,2017,30/04/2017,Australia,All,All,$,3000000
Imports,2017,01/05/2017,Australia,All,All,$,20000000
Imports,2017,02/05/2017,Australia,All,All,$,23000000
Imports,2017,03/05/2017,Australia,All,All,$,47000000
Imports,2017,04/05/2017,Australia,All,All,$,28000000
Imports,2017,05/05/2017,Australia,All,All,$,21000000
Imports,2017,06/05/2017,Australia,All,All,$,2000000
Imports,2017,07/05/2017,Australia,All,All,$,3000000
Imports,2017,08/05/2017,Australia,All,All,$,37000000
Imports,2017,09/05/2017,Australia,All,All,$,31000000
Imports,2017,10/05/2017,Australia,All,All,$,24000000
Imports,2017,11/05/2017,Australia,All,All,$,21000000
Imports,2017,12/05/2017,Australia,All,All,$,19000000
Imports,2017,13/05/2017,Australia,All,All,$,3000000
Imports,2017,14/05/2017,Australia,All,All,$,2000000
Imports,2017,15/05/2017,Australia,All,All,$,20000000
Imports,2017,16/05/2017,Australia,All,All,$,17000000
Imports,2017,17/05/2017,Australia,All,All,$,19000000
Imports,2017,18/05/2017,Australia,All,All,$,23000000
Imports,2017,19/05/2017,Australia,All,All,$,22000000
Imports,2017,20/05/2017,Australia,All,All,$,1000000
Imports,2017,21/05/2017,Australia,All,All,$,3000000
Imports,2017,22/05/2017,Australia,All,All,$,32000000
Imports,2017,23/05/2017,Australia,All,All,$,18000000
Imports,2017,24/05/2017,Australia,All,All,$,27000000
Imports,2017,25/05/2017,Australia,All,All,$,28000000
Imports,2017,26/05/2017,Australia,All,All,$,34000000
Imports,2017,27/05/2017,Australia,All,All,$,2000000
Imports,2017,28/05/2017,Australia,All,All,$,2000000
Imports,2017,29/05/2017,Australia,All,All,$,22000000
Imports,2017,30/05/2017,Australia,All,All,$,36000000
Imports,2017,31/05/2017,Australia,All,All,$,22000000
Imports,2017,01/06/2017,Australia,All,All,$,31000000
Imports,2017,02/06/2017,Australia,All,All,$,26000000
Imports,2017,03/06/2017,Australia,All,All,$,2000000
Imports,2017,04/06/2017,Australia,All,All,$,2000000
Imports,2017,05/06/2017,Australia,All,All,$,2000000
Imports,2017,06/06/2017,Australia,All,All,$,27000000
Imports,2017,07/06/2017,Australia,All,All,$,22000000
Imports,2017,08/06/2017,Australia,All,All,$,40000000
Imports,2017,09/06/2017,Australia,All,All,$,25000000
Imports,2017,10/06/2017,Australia,All,All,$,3000000
Imports,2017,11/06/2017,Australia,All,All,$,2000000
Imports,2017,12/06/2017,Australia,All,All,$,19000000
Imports,2017,13/06/2017,Australia,All,All,$,22000000
Imports,2017,14/06/2017,Australia,All,All,$,23000000
Imports,2017,15/06/2017,Australia,All,All,$,39000000
Imports,2017,16/06/2017,Australia,All,All,$,19000000
Imports,2017,17/06/2017,Australia,All,All,$,2000000
Imports,2017,18/06/2017,Australia,All,All,$,1000000
Imports,2017,19/06/2017,Australia,All,All,$,15000000
Imports,2017,20/06/2017,Australia,All,All,$,21000000
Imports,2017,21/06/2017,Australia,All,All,$,26000000
Imports,2017,22/06/2017,Australia,All,All,$,30000000
Imports,2017,23/06/2017,Australia,All,All,$,16000000
Imports,2017,24/06/2017,Australia,All,All,$,2000000
Imports,2017,25/06/2017,Australia,All,All,$,2000000
Imports,2017,26/06/2017,Australia,All,All,$,22000000
Imports,2017,27/06/2017,Australia,All,All,$,21000000
Imports,2017,28/06/2017,Australia,All,All,$,27000000
Imports,2017,29/06/2017,Australia,All,All,$,25000000
Imports,2017,30/06/2017,Australia,All,All,$,18000000
Imports,2017,01/07/2017,Australia,All,All,$,5000000
Imports,2017,02/07/2017,Australia,All,All,$,4000000
Imports,2017,03/07/2017,Australia,All,All,$,37000000
Imports,2017,04/07/2017,Australia,All,All,$,27000000
Imports,2017,05/07/2017,Australia,All,All,$,32000000
Imports,2018,03/02/2018,Australia,All,All,$,2000000
Imports,2018,04/02/2018,Australia,All,All,$,2000000
Imports,2018,05/02/2018,Australia,All,All,$,24000000
Imports,2018,06/02/2018,Australia,All,All,$,3000000
Imports,2018,07/02/2018,Australia,All,All,$,28000000
Imports,2018,08/02/2018,Australia,All,All,$,27000000
Imports,2018,09/02/2018,Australia,All,All,$,39000000
Imports,2018,10/02/2018,Australia,All,All,$,1000000
Imports,2018,11/02/2018,Australia,All,All,$,5000000
Imports,2018,12/02/2018,Australia,All,All,$,25000000
Imports,2018,13/02/2018,Australia,All,All,$,22000000
Imports,2018,14/02/2018,Australia,All,All,$,41000000
Imports,2018,15/02/2018,Australia,All,All,$,21000000
Imports,2018,16/02/2018,Australia,All,All,$,17000000
Imports,2018,17/02/2018,Australia,All,All,$,2000000
Imports,2018,18/02/2018,Australia,All,All,$,4000000
Imports,2018,19/02/2018,Australia,All,All,$,27000000
Imports,2018,20/02/2018,Australia,All,All,$,22000000
Imports,2018,21/02/2018,Australia,All,All,$,23000000
Imports,2018,22/02/2018,Australia,All,All,$,22000000
Imports,2018,23/02/2018,Australia,All,All,$,39000000
Imports,2018,24/02/2018,Australia,All,All,$,1000000
Imports,2018,25/02/2018,Australia,All,All,$,2000000
Imports,2018,26/02/2018,Australia,All,All,$,21000000
Imports,2018,27/02/2018,Australia,All,All,$,22000000
Imports,2018,28/02/2018,Australia,All,All,$,22000000
Imports,2018,01/03/2018,Australia,All,All,$,27000000
Imports,2018,02/03/2018,Australia,All,All,$,23000000
Imports,2018,03/03/2018,Australia,All,All,$,2000000
Imports,2018,04/03/2018,Australia,All,All,$,2000000
Imports,2018,05/03/2018,Australia,All,All,$,24000000
Imports,2018,06/03/2018,Australia,All,All,$,26000000
Imports,2018,07/03/2018,Australia,All,All,$,21000000
Imports,2018,08/03/2018,Australia,All,All,$,23000000
Imports,2018,09/03/2018,Australia,All,All,$,46000000
Imports,2018,10/03/2018,Australia,All,All,$,2000000
Imports,2018,11/03/2018,Australia,All,All,$,3000000
Imports,2018,12/03/2018,Australia,All,All,$,23000000
Imports,2018,13/03/2018,Australia,All,All,$,22000000
Imports,2018,14/03/2018,Australia,All,All,$,19000000
Imports,2018,15/03/2018,Australia,All,All,$,22000000
Imports,2018,16/03/2018,Australia,All,All,$,43000000
Imports,2018,17/03/2018,Australia,All,All,$,2000000
Imports,2018,18/03/2018,Australia,All,All,$,2000000
Imports,2018,19/03/2018,Australia,All,All,$,31000000
Imports,2018,20/03/2018,Australia,All,All,$,22000000
Imports,2018,21/03/2018,Australia,All,All,$,38000000
Imports,2018,22/03/2018,Australia,All,All,$,25000000
Imports,2018,23/03/2018,Australia,All,All,$,22000000
Imports,2018,24/03/2018,Australia,All,All,$,2000000
Imports,2018,25/03/2018,Australia,All,All,$,3000000
Imports,2018,26/03/2018,Australia,All,All,$,20000000
Imports,2018,27/03/2018,Australia,All,All,$,55000000
Imports,2018,28/03/2018,Australia,All,All,$,26000000
Imports,2018,29/03/2018,Australia,All,All,$,25000000
Imports,2018,30/03/2018,Australia,All,All,$,1000000
Imports,2018,31/03/2018,Australia,All,All,$,3000000
Imports,2018,01/04/2018,Australia,All,All,$,4000000
Imports,2018,02/04/2018,Australia,All,All,$,3000000
Imports,2018,03/04/2018,Australia,All,All,$,26000000
Imports,2018,04/04/2018,Australia,All,All,$,27000000
Imports,2018,05/04/2018,Australia,All,All,$,34000000
Imports,2018,06/04/2018,Australia,All,All,$,28000000
Imports,2018,07/04/2018,Australia,All,All,$,2000000
Imports,2018,08/04/2018,Australia,All,All,$,2000000
Imports,2018,09/04/2018,Australia,All,All,$,25000000
Imports,2018,10/04/2018,Australia,All,All,$,22000000
Imports,2018,11/04/2018,Australia,All,All,$,18000000
Imports,2018,12/04/2018,Australia,All,All,$,36000000
Imports,2018,13/04/2018,Australia,All,All,$,19000000
Imports,2018,14/04/2018,Australia,All,All,$,2000000
Imports,2018,15/04/2018,Australia,All,All,$,2000000
Imports,2018,16/04/2018,Australia,All,All,$,18000000
Imports,2018,17/04/2018,Australia,All,All,$,17000000
Imports,2018,18/04/2018,Australia,All,All,$,30000000
Imports,2018,19/04/2018,Australia,All,All,$,22000000
Imports,2018,20/04/2018,Australia,All,All,$,31000000
Imports,2018,21/04/2018,Australia,All,All,$,2000000
Imports,2018,22/04/2018,Australia,All,All,$,2000000
Imports,2018,23/04/2018,Australia,All,All,$,27000000
Imports,2018,24/04/2018,Australia,All,All,$,30000000
Imports,2018,25/04/2018,Australia,All,All,$,3000000
Imports,2018,26/04/2018,Australia,All,All,$,23000000
Imports,2018,27/04/2018,Australia,All,All,$,28000000
Imports,2018,28/04/2018,Australia,All,All,$,1000000
Imports,2018,29/04/2018,Australia,All,All,$,2000000
Imports,2018,30/04/2018,Australia,All,All,$,21000000
Imports,2018,01/05/2018,Australia,All,All,$,28000000
Imports,2018,02/05/2018,Australia,All,All,$,23000000
Imports,2018,03/05/2018,Australia,All,All,$,21000000
Imports,2018,04/05/2018,Australia,All,All,$,49000000
Imports,2018,05/05/2018,Australia,All,All,$,3000000
Imports,2018,06/05/2018,Australia,All,All,$,2000000
Imports,2018,07/05/2018,Australia,All,All,$,18000000
Imports,2018,08/05/2018,Australia,All,All,$,27000000
Imports,2018,09/05/2018,Australia,All,All,$,23000000
Imports,2018,10/05/2018,Australia,All,All,$,19000000
Imports,2018,11/05/2018,Australia,All,All,$,36000000
Imports,2018,12/05/2018,Australia,All,All,$,2000000
Imports,2018,13/05/2018,Australia,All,All,$,2000000
Imports,2018,14/05/2018,Australia,All,All,$,18000000
Imports,2018,15/05/2018,Australia,All,All,$,23000000
Imports,2018,16/05/2018,Australia,All,All,$,19000000
Imports,2018,17/05/2018,Australia,All,All,$,23000000
Imports,2018,18/05/2018,Australia,All,All,$,20000000
Imports,2018,19/05/2018,Australia,All,All,$,2000000
Imports,2018,20/05/2018,Australia,All,All,$,3000000
Imports,2018,21/05/2018,Australia,All,All,$,23000000
Imports,2018,22/05/2018,Australia,All,All,$,25000000
Imports,2018,23/05/2018,Australia,All,All,$,22000000
Imports,2018,24/05/2018,Australia,All,All,$,21000000
Imports,2018,25/05/2018,Australia,All,All,$,37000000
Imports,2018,26/05/2018,Australia,All,All,$,2000000
Imports,2018,27/05/2018,Australia,All,All,$,1000000
Imports,2018,28/05/2018,Australia,All,All,$,28000000
Imports,2018,29/05/2018,Australia,All,All,$,24000000
Imports,2018,30/05/2018,Australia,All,All,$,17000000
Imports,2018,31/05/2018,Australia,All,All,$,21000000
Imports,2018,01/06/2018,Australia,All,All,$,23000000
Imports,2018,02/06/2018,Australia,All,All,$,2000000
Imports,2018,03/06/2018,Australia,All,All,$,2000000
Imports,2018,04/06/2018,Australia,All,All,$,3000000
Imports,2018,05/06/2018,Australia,All,All,$,24000000
Imports,2018,06/06/2018,Australia,All,All,$,26000000
Imports,2018,07/06/2018,Australia,All,All,$,28000000
Imports,2018,08/06/2018,Australia,All,All,$,30000000
Imports,2018,09/06/2018,Australia,All,All,$,2000000
Imports,2018,10/06/2018,Australia,All,All,$,3000000
Imports,2018,11/06/2018,Australia,All,All,$,23000000
Imports,2018,12/06/2018,Australia,All,All,$,28000000
Imports,2018,13/06/2018,Australia,All,All,$,21000000
Imports,2018,14/06/2018,Australia,All,All,$,26000000
Imports,2018,15/06/2018,Australia,All,All,$,44000000
Imports,2018,16/06/2018,Australia,All,All,$,2000000
Imports,2018,17/06/2018,Australia,All,All,$,3000000
Imports,2018,18/06/2018,Australia,All,All,$,19000000
Imports,2018,19/06/2018,Australia,All,All,$,27000000
Imports,2018,20/06/2018,Australia,All,All,$,23000000
Imports,2018,21/06/2018,Australia,All,All,$,40000000
Imports,2018,22/06/2018,Australia,All,All,$,21000000
Imports,2018,23/06/2018,Australia,All,All,$,2000000
Imports,2018,24/06/2018,Australia,All,All,$,2000000
Imports,2018,25/06/2018,Australia,All,All,$,19000000
Imports,2018,26/06/2018,Australia,All,All,$,23000000
Imports,2018,27/06/2018,Australia,All,All,$,27000000
Imports,2018,28/06/2018,Australia,All,All,$,26000000
Imports,2018,29/06/2018,Australia,All,All,$,25000000
Imports,2018,30/06/2018,Australia,All,All,$,2000000
Imports,2018,01/07/2018,Australia,All,All,$,5000000
Imports,2018,02/07/2018,Australia,All,All,$,40000000
Imports,2018,03/07/2018,Australia,All,All,$,24000000
Imports,2018,04/07/2018,Australia,All,All,$,28000000
Imports,2019,02/02/2019,Australia,All,All,$,2000000
Imports,2019,03/02/2019,Australia,All,All,$,4000000
Imports,2019,04/02/2019,Australia,All,All,$,21000000
Imports,2019,05/02/2019,Australia,All,All,$,28000000
Imports,2019,06/02/2019,Australia,All,All,$,24000000
Imports,2019,07/02/2019,Australia,All,All,$,28000000
Imports,2019,08/02/2019,Australia,All,All,$,18000000
Imports,2019,09/02/2019,Australia,All,All,$,2000000
Imports,2019,10/02/2019,Australia,All,All,$,4000000
Imports,2019,11/02/2019,Australia,All,All,$,19000000
Imports,2019,12/02/2019,Australia,All,All,$,35000000
Imports,2019,13/02/2019,Australia,All,All,$,25000000
